(0.32, 0.522565)
(0.36, 0.487044)
(0.346007, 0.5)
(0.346007, 0.5)
(0.34, 0.50461)
(0.38, 0.470542)
(0.369543, 0.48)
(0.369543, 0.48)
(0.36, 0.487044)
(0.4, 0.455557)
(0.394965, 0.46)
(0.394965, 0.46)
(0.38, 0.470542)
(0.413528, 0.446472)
(0.4, 0.455557)
(0.42, 0.441019)
(0.413528, 0.446472)
(0.44, 0.424186)
(0.421368, 0.44)
(0.421368, 0.44)
(0.42, 0.441019)
(0.44, 0.56)
(0.44, 0.56)
(0.46, 0.407936)
(0.445898, 0.42)
(0.445898, 0.42)
(0.44, 0.424186)
(0.48, 0.392942)
(0.471823, 0.4)
(0.471823, 0.4)
(0.46, 0.407936)
(0.499257, 0.380743)
(0.48, 0.392942)
(0.5, 0.380148)
(0.499257, 0.380743)
(0.52, 0.363636)
(0.500199, 0.38)
(0.500199, 0.38)
(0.5, 0.380148)
(0.54, 0.347394)
(0.525201, 0.36)
(0.525201, 0.36)
(0.52, 0.363636)
(0.56, 0.332504)
(0.551453, 0.34)
(0.551453, 0.34)
(0.54, 0.347394)
(0.578301, 0.321699)
(0.56, 0.332504)
(0.58, 0.320344)
(0.578301, 0.321699)
(0.6, 0.303578)
(0.580451, 0.32)
(0.580451, 0.32)
(0.58, 0.320344)
(0.62, 0.286872)
(0.605118, 0.3)
(0.605118, 0.3)
(0.6, 0.303578)
(0.64, 0.271935)
(0.631238, 0.28)
(0.631238, 0.28)
(0.62, 0.286872)
(0.656755, 0.263245)
(0.64, 0.271935)
(0.66, 0.260662)
(0.656755, 0.263245)
(0.68, 0.243292)
(0.660807, 0.26)
(0.660807, 0.26)
(0.66, 0.260662)
(0.68, 0.32)
(0.68, 0.32)
(0.7, 0.225549)
(0.684509, 0.24)
(0.684509, 0.24)
(0.68, 0.243292)
(0.72, 0.209935)
(0.709705, 0.22)
(0.709705, 0.22)
(0.7, 0.225549)
(0.736621, 0.203379)
(0.72, 0.209935)
(0.74, 0.200868)
(0.736621, 0.203379)
(0.76, 0.18291)
(0.740937, 0.2)
(0.740937, 0.2)
(0.74, 0.200868)
(0.78, 0.163678)
(0.76334, 0.18)
(0.76334, 0.18)
(0.76, 0.18291)
(0.8, 0.145566)
(0.785737, 0.16)
(0.785737, 0.16)
(0.78, 0.163678)
(0.86, 0.14)
(0.86, 0.14)
(0.9, 0.0646532)
(0.885063, 0.08)
