(0.02, 0.698489)
(0.0178071, 0.7)
(0.0178071, 0.7)
(0, 0.712658)
(0.024993, 0.695007)
(0.02, 0.698489)
(0.04, 0.684023)
(0.024993, 0.695007)
(0.06, 0.669396)
(0.0453633, 0.68)
(0.0453633, 0.68)
(0.04, 0.684023)
(0.08, 0.654732)
(0.0726801, 0.66)
(0.0726801, 0.66)
(0.06, 0.669396)
(0.0999203, 0.64008)
(0.08, 0.654732)
(0.1, 0.640019)
(0.0999203, 0.64008)
(0.12, 0.624727)
(0.100024, 0.64)
(0.100024, 0.64)
(0.1, 0.640019)
(0.14, 0.60917)
(0.12596, 0.62)
(0.12596, 0.62)
(0.12, 0.624727)
(0.16, 0.593242)
(0.151391, 0.6)
(0.151391, 0.6)
(0.14, 0.60917)
(0.18, 0.576778)
(0.176008, 0.58)
(0.176008, 0.58)
(0.16, 0.593242)
(0.2, 0.559555)
(0.199469, 0.56)
(0.199469, 0.56)
(0.18, 0.576778)
(0.204823, 0.555177)
(0.2, 0.559555)
(0.22, 0.541258)
(0.204823, 0.555177)
(0.24, 0.521967)
(0.221242, 0.54)
(0.221242, 0.54)
(0.22, 0.541258)
(0.26, 0.502037)
(0.241866, 0.52)
(0.241866, 0.52)
(0.24, 0.521967)
(0.28, 0.482009)
(0.261957, 0.5)
(0.261957, 0.5)
(0.26, 0.502037)
(0.3, 0.461943)
(0.282042, 0.48)
(0.282042, 0.48)
(0.28, 0.482009)
(0.32, 0.441074)
(0.302018, 0.46)
(0.302018, 0.46)
(0.3, 0.461943)
(0.32, 0.536256)
(0.317685, 0.54)
(0.317685, 0.54)
(0.3, 0.556476)
(0.34, 0.418259)
(0.338599, 0.42)
(0.338599, 0.42)
(0.328588, 0.431412)
(0.328588, 0.431412)
(0.321056, 0.44)
(0.321056, 0.44)
(0.32, 0.441074)
(0.34, 0.518341)
(0.338797, 0.52)
(0.338797, 0.52)
(0.32, 0.536256)
(0.36, 0.393076)
(0.354805, 0.4)
(0.354805, 0.4)
(0.34, 0.418259)
(0.347378, 0.512622)
(0.34, 0.518341)
(0.347378, 0.512622)
(0.351082, 0.52)
(0.351082, 0.52)
(0.352079, 0.527921)
(0.352079, 0.527921)
(0.352774, 0.54)
(0.352774, 0.54)
(0.353339, 0.546661)
(0.353339, 0.546661)
(0.357688, 0.56)
(0.357688, 0.56)
(0.358278, 0.561722)
(0.36, 0.565459)
(0.358278, 0.561722)
(0.38, 0.366004)
(0.369982, 0.38)
(0.369982, 0.38)
(0.36, 0.393076)
(0.364802, 0.575198)
(0.36, 0.565459)
(0.364802, 0.575198)
(0.367565, 0.58)
(0.367565, 0.58)
(0.371926, 0.588074)
(0.371926, 0.588074)
(0.378941, 0.6)
(0.378941, 0.6)
(0.379307, 0.600693)
(0.38, 0.601917)
(0.379307, 0.600693)
(0.4, 0.33738)
(0.398274, 0.34)
(0.398274, 0.34)
(0.394561, 0.345439)
(0.394561, 0.345439)
(0.384415, 0.36)
(0.384415, 0.36)
(0.38, 0.366004)
(0.387058, 0.612942)
(0.38, 0.601917)
(0.42, 0.307452)
(0.411771, 0.32)
(0.411771, 0.32)
(0.4, 0.33738)
(0.44, 0.276996)
(0.438125, 0.28)
(0.438125, 0.28)
(0.434875, 0.285125)
(0.434875, 0.285125)
(0.42507, 0.3)
(0.42507, 0.3)
(0.42, 0.307452)
(0.46, 0.245782)
(0.450984, 0.26)
(0.450984, 0.26)
(0.44, 0.276996)
(0.48, 0.214262)
(0.476489, 0.22)
(0.476489, 0.22)
(0.470831, 0.229169)
(0.470831, 0.229169)
(0.463828, 0.24)
(0.463828, 0.24)
(0.46, 0.245782)
(0.5, 0.182602)
(0.489083, 0.2)
(0.489083, 0.2)
(0.48, 0.214262)
(0.52, 0.150376)
(0.514134, 0.16)
(0.514134, 0.16)
(0.504812, 0.175188)
(0.504812, 0.175188)
(0.501712, 0.18)
(0.501712, 0.18)
(0.5, 0.182602)
(0.54, 0.118451)
(0.539082, 0.12)
(0.539082, 0.12)
(0.537748, 0.122252)
(0.537748, 0.122252)
(0.526609, 0.14)
(0.526609, 0.14)
(0.52, 0.150376)
(0.56, 0.0859169)
(0.551384, 0.1)
(0.551384, 0.1)
(0.54, 0.118451)
(0.58, 0.0534614)
(0.576099, 0.06)
(0.576099, 0.06)
(0.57029, 0.0697104)
(0.57029, 0.0697104)
(0.563795, 0.08)
(0.563795, 0.08)
(0.56, 0.0859169)
(0.6, 0.0211696)
(0.588389, 0.04)
(0.588389, 0.04)
(0.58, 0.0534614)
(0.612942, 0)
(0.602084, 0.0179159)
(0.602084, 0.0179159)
(0.600758, 0.02)
(0.600758, 0.02)
(0.6, 0.0211696)
