(0.15374, 0.1, 0.0462599)
(0.154447, 0.1, 0.0455528)
(0.155154, 0.1, 0.0448457)
(0.155861, 0.1, 0.0441386)
(0.156569, 0.1, 0.0434315)
(0.157276, 0.1, 0.0427244)
(0.157983, 0.1, 0.0420172)
(0.15869, 0.1, 0.0413101)
(0.159397, 0.1, 0.040603)
(0.160104, 0.1, 0.0398959)
(0.160811, 0.1, 0.0391888)
(0.161518, 0.1, 0.0384817)
(0.162225, 0.1, 0.0377746)
(0.162933, 0.1, 0.0370675)
(0.16364, 0.1, 0.0363604)
(0.164347, 0.1, 0.0356533)
(0.165054, 0.1, 0.0349462)
(0.165761, 0.1, 0.0342391)
(0.166468, 0.1, 0.033532)
(0.167175, 0.1, 0.0328249)
(0.167882, 0.1, 0.0321177)
(0.168589, 0.1, 0.0314106)
(0.169296, 0.1, 0.0307035)
(0.170004, 0.1, 0.0299964)
(0.170711, 0.1, 0.0292893)
(0.171418, 0.1, 0.0285822)
(0.172125, 0.1, 0.0278751)
(0.172832, 0.1, 0.027168)
(0.173539, 0.1, 0.0264609)
(0.174246, 0.1, 0.0257538)
(0.174953, 0.1, 0.0250467)
(0.17566, 0.1, 0.0243396)
(0.176368, 0.1, 0.0236325)
(0.177075, 0.1, 0.0229254)
(0.177782, 0.1, 0.0222183)
(0.178489, 0.1, 0.0215111)
(0.179196, 0.1, 0.020804)
(0.179903, 0.1, 0.0200969)
(0.18061, 0.1, 0.0193898)
(0.181317, 0.1, 0.0186827)
(0.182024, 0.1, 0.0179756)
(0.182731, 0.1, 0.0172685)
(0.183439, 0.1, 0.0165614)
(0.184146, 0.1, 0.0158543)
(0.184853, 0.1, 0.0151472)
(0.18556, 0.1, 0.0144401)
(0.186267, 0.1, 0.013733)
(0.186974, 0.1, 0.0130259)
(0.187681, 0.1, 0.0123188)
(0.188388, 0.1, 0.0116117)
(0.189095, 0.1, 0.0109045)
(0.189803, 0.1, 0.0101974)
(0.19051, 0.1, 0.00949033)
(0.191217, 0.1, 0.00878323)
(0.191924, 0.1, 0.00807612)
(0.192631, 0.1, 0.00736901)
(0.193338, 0.1, 0.0066619)
(0.194045, 0.1, 0.0059548)
(0.194752, 0.1, 0.00524769)
(0.195459, 0.1, 0.00454058)
(0.196167, 0.1, 0.00383348)
(0.196874, 0.1, 0.00312637)
(0.197581, 0.1, 0.00241926)
(0.198288, 0.1, 0.00171216)
(0.198995, 0.1, 0.00100505)
(0.199702, 0.1, 0.000297944)
(0.200409, 0.1, -0.000409163)
(0.201116, 0.1, -0.00111627)
(0.201823, 0.1, -0.00182338)
(0.20253, 0.1, -0.00253048)
(0.203238, 0.1, -0.00323759)
(0.203945, 0.1, -0.0039447)
(0.204652, 0.1, -0.0046518)
(0.205359, 0.1, -0.00535891)
(0.206066, 0.1, -0.00606602)
(0.206773, 0.1, -0.00677312)
(0.20748, 0.1, -0.00748023)
(0.208187, 0.1, -0.00818734)
(0.208894, 0.1, -0.00889444)
(0.209602, 0.1, -0.00960155)
(0.210309, 0.1, -0.0103087)
(0.211016, 0.1, -0.0110158)
(0.211723, 0.1, -0.0117229)
(0.21243, 0.1, -0.01243)
(0.213137, 0.1, -0.0131371)
(0.213844, 0.1, -0.0138442)
(0.214551, 0.1, -0.0145513)
(0.215258, 0.1, -0.0152584)
(0.215966, 0.1, -0.0159655)
(0.216673, 0.1, -0.0166726)
(0.21738, 0.1, -0.0173797)
(0.218087, 0.1, -0.0180868)
(0.218794, 0.1, -0.0187939)
(0.219501, 0.1, -0.019501)
(0.220208, 0.1, -0.0202082)
(0.220915, 0.1, -0.0209153)
(0.221622, 0.1, -0.0216224)
(0.222329, 0.1, -0.0223295)
(0.223037, 0.1, -0.0230366)
(0.223744, 0.1, -0.0237437)
(0.224451, 0.1, -0.0244508)
(0.225158, 0.1, -0.0251579)
(0.225865, 0.1, -0.025865)
(0.226572, 0.1, -0.0265721)
(0.227279, 0.1, -0.0272792)
(0.227986, 0.1, -0.0279863)
(0.228693, 0.1, -0.0286934)
(0.229401, 0.1, -0.0294005)
(0.230108, 0.1, -0.0301076)
(0.230815, 0.1, -0.0308148)
(0.231522, 0.1, -0.0315219)
(0.232229, 0.1, -0.032229)
(0.232936, 0.1, -0.0329361)
(0.233643, 0.1, -0.0336432)
(0.23435, 0.1, -0.0343503)
(0.235057, 0.1, -0.0350574)
(0.235765, 0.1, -0.0357645)
(0.236472, 0.1, -0.0364716)
(0.237179, 0.1, -0.0371787)
(0.237886, 0.1, -0.0378858)
(0.238593, 0.1, -0.0385929)
(0.2393, 0.1, -0.0393)
(0.240007, 0.1, -0.0400071)
(0.240714, 0.1, -0.0407142)
(0.241421, 0.1, -0.0414214)
(0.242128, 0.1, -0.0421285)
(0.242836, 0.1, -0.0428356)
(0.243543, 0.1, -0.0435427)
(0.24425, 0.1, -0.0442498)
(0.244957, 0.1, -0.0449569)
(0.245664, 0.1, -0.045664)
(0.246371, 0.1, -0.0463711)
(0.247078, 0.1, -0.0470782)
(0.247785, 0.1, -0.0477853)
(0.248492, 0.1, -0.0484924)
(0.2492, 0.1, -0.0491995)
(0.249907, 0.1, -0.0499066)
(0.250614, 0.1, -0.0506137)
(0.251321, 0.1, -0.0513209)
(0.252028, 0.1, -0.052028)
(0.252735, 0.1, -0.0527351)
(0.253442, 0.1, -0.0534422)
(0.254149, 0.1, -0.0541493)
(0.254856, 0.1, -0.0548564)
(0.255563, 0.1, -0.0555635)
(0.256271, 0.1, -0.0562706)
(0.256978, 0.1, -0.0569777)
(0.257685, 0.1, -0.0576848)
(0.258392, 0.1, -0.0583919)
(0.259099, 0.1, -0.059099)
(0.259806, 0.1, -0.0598061)
(0.260513, 0.1, -0.0605132)
(0.26122, 0.1, -0.0612203)
(0.261927, 0.1, -0.0619275)
(0.262635, 0.1, -0.0626346)
(0.263342, 0.1, -0.0633417)
(0.264049, 0.1, -0.0640488)
(0.264756, 0.1, -0.0647559)
(0.265463, 0.1, -0.065463)
(0.26617, 0.1, -0.0661701)
(0.266877, 0.1, -0.0668772)
(0.267584, 0.1, -0.0675843)
(0.268291, 0.1, -0.0682914)
(0.268999, 0.1, -0.0689985)
(0.269706, 0.1, -0.0697056)
(0.270413, 0.1, -0.0704127)
(0.27112, 0.1, -0.0711198)
(0.271827, 0.1, -0.0718269)
(0.272534, 0.1, -0.0725341)
(0.273241, 0.1, -0.0732412)
(0.273948, 0.1, -0.0739483)
(0.274655, 0.1, -0.0746554)
(0.275362, 0.1, -0.0753625)
(0.27607, 0.1, -0.0760696)
(0.276777, 0.1, -0.0767767)
(0.277484, 0.1, -0.0774838)
(0.278191, 0.1, -0.0781909)
(0.278898, 0.1, -0.078898)
(0.279605, 0.1, -0.0796051)
(0.280312, 0.1, -0.0803122)
(0.281019, 0.1, -0.0810193)
(0.281726, 0.1, -0.0817264)
(0.282434, 0.1, -0.0824335)
(0.283141, 0.1, -0.0831407)
(0.283848, 0.1, -0.0838478)
(0.284555, 0.1, -0.0845549)
(0.285262, 0.1, -0.085262)
(0.285969, 0.1, -0.0859691)
(0.286676, 0.1, -0.0866762)
(0.287383, 0.1, -0.0873833)
(0.28809, 0.1, -0.0880904)
(0.288798, 0.1, -0.0887975)
(0.289505, 0.1, -0.0895046)
(0.290212, 0.1, -0.0902117)
(0.290919, 0.1, -0.0909188)
(0.291626, 0.1, -0.0916259)
(0.292333, 0.1, -0.092333)
(0.29304, 0.1, -0.0930402)
(0.293747, 0.1, -0.0937473)
(0.294454, 0.1, -0.0944544)
(0.295161, 0.1, -0.0951615)
(0.295869, 0.1, -0.0958686)
(0.296576, 0.1, -0.0965757)
(0.297283, 0.1, -0.0972828)
(0.29799, 0.1, -0.0979899)
(0.298697, 0.1, -0.098697)
(0.299404, 0.1, -0.0994041)
(0.300111, 0.1, -0.100111)
(0.300818, 0.1, -0.100818)
(0.301525, 0.1, -0.101525)
(0.302233, 0.1, -0.102233)
(0.30294, 0.1, -0.10294)
(0.303647, 0.1, -0.103647)
(0.304354, 0.1, -0.104354)
(0.305061, 0.1, -0.105061)
(0.305768, 0.1, -0.105768)
(0.306475, 0.1, -0.106475)
(0.307182, 0.1, -0.107182)
(0.307889, 0.1, -0.107889)
(0.308597, 0.1, -0.108597)
(0.309304, 0.1, -0.109304)
(0.310011, 0.1, -0.110011)
(0.310718, 0.1, -0.110718)
(0.311425, 0.1, -0.111425)
(0.312132, 0.1, -0.112132)
(0.312839, 0.1, -0.112839)
(0.313546, 0.1, -0.113546)
(0.314253, 0.1, -0.114253)
(0.31496, 0.1, -0.11496)
(0.315668, 0.1, -0.115668)
(0.316375, 0.1, -0.116375)
(0.317082, 0.1, -0.117082)
(0.317789, 0.1, -0.117789)
(0.318496, 0.1, -0.118496)
(0.319203, 0.1, -0.119203)
(0.31991, 0.1, -0.11991)
(0.320617, 0.1, -0.120617)
(0.321324, 0.1, -0.121324)
(0.322032, 0.1, -0.122032)
(0.322739, 0.1, -0.122739)
(0.323446, 0.1, -0.123446)
(0.324153, 0.1, -0.124153)
(0.32486, 0.1, -0.12486)
(0.325567, 0.1, -0.125567)
(0.326274, 0.1, -0.126274)
(0.326981, 0.1, -0.126981)
(0.327688, 0.1, -0.127688)
(0.328395, 0.1, -0.128395)
(0.329103, 0.1, -0.129103)
(0.32981, 0.1, -0.12981)
(0.330517, 0.1, -0.130517)
(0.331224, 0.1, -0.131224)
(0.331931, 0.1, -0.131931)
(0.332638, 0.1, -0.132638)
(0.333345, 0.1, -0.133345)
(0.334052, 0.1, -0.134052)
(0.334759, 0.1, -0.134759)
(0.335467, 0.1, -0.135467)
(0.336174, 0.1, -0.136174)
(0.336881, 0.1, -0.136881)
(0.337588, 0.1, -0.137588)
(0.338295, 0.1, -0.138295)
(0.339002, 0.1, -0.139002)
(0.339709, 0.1, -0.139709)
(0.340416, 0.1, -0.140416)
(0.341123, 0.1, -0.141123)
(0.341831, 0.1, -0.141831)
(0.342538, 0.1, -0.142538)
(0.343245, 0.1, -0.143245)
(0.343952, 0.1, -0.143952)
(0.344659, 0.1, -0.144659)
(0.345366, 0.1, -0.145366)
(0.346073, 0.1, -0.146073)
(0.34678, 0.1, -0.14678)
(0.347487, 0.1, -0.147487)
(0.348194, 0.1, -0.148194)
(0.348902, 0.1, -0.148902)
(0.349609, 0.1, -0.149609)
(0.350316, 0.1, -0.150316)
(0.351023, 0.1, -0.151023)
(0.35173, 0.1, -0.15173)
(0.352437, 0.1, -0.152437)
(0.353144, 0.1, -0.153144)
(0.353851, 0.1, -0.153851)
(0.354558, 0.1, -0.154558)
(0.355266, 0.1, -0.155266)
(0.355973, 0.1, -0.155973)
(0.35668, 0.1, -0.15668)
(0.357387, 0.1, -0.157387)
(0.358094, 0.1, -0.158094)
(0.358801, 0.1, -0.158801)
(0.359508, 0.1, -0.159508)
(0.360215, 0.1, -0.160215)
(0.360922, 0.1, -0.160922)
(0.36163, 0.1, -0.16163)
(0.362337, 0.1, -0.162337)
(0.363044, 0.1, -0.163044)
(0.363751, 0.1, -0.163751)
(0.364458, 0.1, -0.164458)
(0.365165, 0.1, -0.165165)
(0.365872, 0.1, -0.165872)
(0.366579, 0.1, -0.166579)
(0.367286, 0.1, -0.167286)
(0.367993, 0.1, -0.167993)
(0.368701, 0.1, -0.168701)
(0.369408, 0.1, -0.169408)
(0.370115, 0.1, -0.170115)
(0.370822, 0.1, -0.170822)
(0.371529, 0.1, -0.171529)
(0.372236, 0.1, -0.172236)
(0.372943, 0.1, -0.172943)
(0.37365, 0.1, -0.17365)
(0.374357, 0.1, -0.174357)
(0.375065, 0.1, -0.175065)
(0.375772, 0.1, -0.175772)
(0.376479, 0.1, -0.176479)
(0.377186, 0.1, -0.177186)
(0.377893, 0.1, -0.177893)
(0.3786, 0.1, -0.1786)
(0.379307, 0.1, -0.179307)
(0.380014, 0.1, -0.180014)
(0.380721, 0.1, -0.180721)
(0.381428, 0.1, -0.181428)
(0.382136, 0.1, -0.182136)
(0.382843, 0.1, -0.182843)
(0.38355, 0.1, -0.18355)
(0.384257, 0.1, -0.184257)
(0.384964, 0.1, -0.184964)
(0.385671, 0.1, -0.185671)
(0.386378, 0.1, -0.186378)
(0.387085, 0.1, -0.187085)
(0.387792, 0.1, -0.187792)
(0.3885, 0.1, -0.1885)
(0.389207, 0.1, -0.189207)
(0.389914, 0.1, -0.189914)
(0.390621, 0.1, -0.190621)
(0.391328, 0.1, -0.191328)
(0.392035, 0.1, -0.192035)
(0.392742, 0.1, -0.192742)
(0.393449, 0.1, -0.193449)
(0.394156, 0.1, -0.194156)
(0.394864, 0.1, -0.194864)
(0.395571, 0.1, -0.195571)
(0.396278, 0.1, -0.196278)
(0.396985, 0.1, -0.196985)
(0.397692, 0.1, -0.197692)
(0.398399, 0.1, -0.198399)
(0.399106, 0.1, -0.199106)
(0.399813, 0.1, -0.199813)
(0.40052, 0.1, -0.20052)
(0.401227, 0.1, -0.201227)
(0.401935, 0.1, -0.201935)
(0.402642, 0.1, -0.202642)
(0.403349, 0.1, -0.203349)
(0.404056, 0.1, -0.204056)
(0.404763, 0.1, -0.204763)
(0.40547, 0.1, -0.20547)
(0.406177, 0.1, -0.206177)
(0.406884, 0.1, -0.206884)
(0.407591, 0.1, -0.207591)
(0.408299, 0.1, -0.208299)
(0.409006, 0.1, -0.209006)
(0.409713, 0.1, -0.209713)
(0.41042, 0.1, -0.21042)
(0.411127, 0.1, -0.211127)
(0.411834, 0.1, -0.211834)
(0.412541, 0.1, -0.212541)
(0.413248, 0.1, -0.213248)
(0.413955, 0.1, -0.213955)
(0.414663, 0.1, -0.214663)
(0.41537, 0.1, -0.21537)
(0.416077, 0.1, -0.216077)
(0.416784, 0.1, -0.216784)
(0.417491, 0.1, -0.217491)
(0.418198, 0.1, -0.218198)
(0.418905, 0.1, -0.218905)
(0.419612, 0.1, -0.219612)
(0.420319, 0.1, -0.220319)
(0.421026, 0.1, -0.221026)
(0.421734, 0.1, -0.221734)
(0.422441, 0.1, -0.222441)
(0.423148, 0.1, -0.223148)
(0.423855, 0.1, -0.223855)
(0.424562, 0.1, -0.224562)
(0.425269, 0.1, -0.225269)
(0.425976, 0.1, -0.225976)
(0.426683, 0.1, -0.226683)
(0.42739, 0.1, -0.22739)
(0.428098, 0.1, -0.228098)
(0.428805, 0.1, -0.228805)
(0.429512, 0.1, -0.229512)
(0.430219, 0.1, -0.230219)
(0.430926, 0.1, -0.230926)
(0.431633, 0.1, -0.231633)
(0.43234, 0.1, -0.23234)
(0.433047, 0.1, -0.233047)
(0.433754, 0.1, -0.233754)
(0.434462, 0.1, -0.234462)
(0.435169, 0.1, -0.235169)
(0.435876, 0.1, -0.235876)
(0.436583, 0.1, -0.236583)
(0.43729, 0.1, -0.23729)
(0.437997, 0.1, -0.237997)
(0.438704, 0.1, -0.238704)
(0.439411, 0.1, -0.239411)
(0.440118, 0.1, -0.240118)
(0.440825, 0.1, -0.240825)
(0.441533, 0.1, -0.241533)
(0.44224, 0.1, -0.24224)
(0.442947, 0.1, -0.242947)
(0.443654, 0.1, -0.243654)
(0.444361, 0.1, -0.244361)
(0.445068, 0.1, -0.245068)
(0.445775, 0.1, -0.245775)
(0.446482, 0.1, -0.246482)
(0.447189, 0.1, -0.247189)
(0.447897, 0.1, -0.247897)
(0.448604, 0.1, -0.248604)
(0.449311, 0.1, -0.249311)
(0.450018, 0.1, -0.250018)
(0.450725, 0.1, -0.250725)
(0.451432, 0.1, -0.251432)
(0.452139, 0.1, -0.252139)
(0.452846, 0.1, -0.252846)
(0.453553, 0.1, -0.253553)
(0.45426, 0.1, -0.25426)
(0.454968, 0.1, -0.254968)
(0.455675, 0.1, -0.255675)
(0.456382, 0.1, -0.256382)
(0.457089, 0.1, -0.257089)
(0.457796, 0.1, -0.257796)
(0.458503, 0.1, -0.258503)
(0.45921, 0.1, -0.25921)
(0.459917, 0.1, -0.259917)
(0.460624, 0.1, -0.260624)
(0.461332, 0.1, -0.261332)
(0.462039, 0.1, -0.262039)
(0.462746, 0.1, -0.262746)
(0.463453, 0.1, -0.263453)
(0.46416, 0.1, -0.26416)
(0.464867, 0.1, -0.264867)
(0.465574, 0.1, -0.265574)
(0.466281, 0.1, -0.266281)
(0.466988, 0.1, -0.266988)
(0.467696, 0.1, -0.267696)
(0.468403, 0.1, -0.268403)
(0.46911, 0.1, -0.26911)
(0.469817, 0.1, -0.269817)
(0.470524, 0.1, -0.270524)
(0.471231, 0.1, -0.271231)
(0.471938, 0.1, -0.271938)
(0.472645, 0.1, -0.272645)
(0.473352, 0.1, -0.273352)
(0.474059, 0.1, -0.274059)
(0.474767, 0.1, -0.274767)
(0.475474, 0.1, -0.275474)
(0.476181, 0.1, -0.276181)
(0.476888, 0.1, -0.276888)
(0.477595, 0.1, -0.277595)
(0.478302, 0.1, -0.278302)
(0.479009, 0.1, -0.279009)
(0.479716, 0.1, -0.279716)
(0.480423, 0.1, -0.280423)
(0.481131, 0.1, -0.281131)
(0.481838, 0.1, -0.281838)
(0.482545, 0.1, -0.282545)
(0.483252, 0.1, -0.283252)
(0.483959, 0.1, -0.283959)
(0.484666, 0.1, -0.284666)
(0.485373, 0.1, -0.285373)
(0.48608, 0.1, -0.28608)
(0.486787, 0.1, -0.286787)
(0.487495, 0.1, -0.287495)
(0.488202, 0.1, -0.288202)
(0.488909, 0.1, -0.288909)
(0.489616, 0.1, -0.289616)
(0.490323, 0.1, -0.290323)
(0.49103, 0.1, -0.29103)
(0.491737, 0.1, -0.291737)
(0.492444, 0.1, -0.292444)
(0.493151, 0.1, -0.293151)
(0.493858, 0.1, -0.293858)
(0.494566, 0.1, -0.294566)
(0.495273, 0.1, -0.295273)
(0.49598, 0.1, -0.29598)
(0.496687, 0.1, -0.296687)
(0.497394, 0.1, -0.297394)
(0.498101, 0.1, -0.298101)
(0.498808, 0.1, -0.298808)
(0.499515, 0.1, -0.299515)
(0.500222, 0.1, -0.300222)
(0.50093, 0.1, -0.30093)
(0.501637, 0.1, -0.301637)
(0.502344, 0.1, -0.302344)
(0.503051, 0.1, -0.303051)
(0.503758, 0.1, -0.303758)
(0.504465, 0.1, -0.304465)
(0.505172, 0.1, -0.305172)
(0.505879, 0.1, -0.305879)
(0.506586, 0.1, -0.306586)
(0.507294, 0.1, -0.307294)
(0.508001, 0.1, -0.308001)
(0.508708, 0.1, -0.308708)
(0.509415, 0.1, -0.309415)
(0.510122, 0.1, -0.310122)
(0.510829, 0.1, -0.310829)
(0.511536, 0.1, -0.311536)
(0.512243, 0.1, -0.312243)
(0.51295, 0.1, -0.31295)
(0.513657, 0.1, -0.313657)
(0.514365, 0.1, -0.314365)
(0.515072, 0.1, -0.315072)
(0.515779, 0.1, -0.315779)
(0.516486, 0.1, -0.316486)
(0.517193, 0.1, -0.317193)
(0.5179, 0.1, -0.3179)
(0.518607, 0.1, -0.318607)
(0.519314, 0.1, -0.319314)
(0.520021, 0.1, -0.320021)
(0.520729, 0.1, -0.320729)
(0.521436, 0.1, -0.321436)
(0.522143, 0.1, -0.322143)
(0.52285, 0.1, -0.32285)
(0.523557, 0.1, -0.323557)
(0.524264, 0.1, -0.324264)
(0.524971, 0.1, -0.324971)
(0.525678, 0.1, -0.325678)
(0.526385, 0.1, -0.326385)
(0.527092, 0.1, -0.327092)
(0.5278, 0.1, -0.3278)
(0.528507, 0.1, -0.328507)
(0.529214, 0.1, -0.329214)
(0.529921, 0.1, -0.329921)
(0.530628, 0.1, -0.330628)
(0.531335, 0.1, -0.331335)
(0.532042, 0.1, -0.332042)
(0.532749, 0.1, -0.332749)
(0.533456, 0.1, -0.333456)
(0.534164, 0.1, -0.334164)
(0.534871, 0.1, -0.334871)
(0.535578, 0.1, -0.335578)
(0.536285, 0.1, -0.336285)
(0.536992, 0.1, -0.336992)
(0.537699, 0.1, -0.337699)
(0.538406, 0.1, -0.338406)
(0.539113, 0.1, -0.339113)
(0.53982, 0.1, -0.33982)
(0.540528, 0.1, -0.340528)
(0.541235, 0.1, -0.341235)
(0.541942, 0.1, -0.341942)
(0.542649, 0.1, -0.342649)
(0.543356, 0.1, -0.343356)
(0.544063, 0.1, -0.344063)
(0.54477, 0.1, -0.34477)
(0.545477, 0.1, -0.345477)
(0.546184, 0.1, -0.346184)
(0.546891, 0.1, -0.346891)
(0.547599, 0.1, -0.347599)
(0.548306, 0.1, -0.348306)
(0.549013, 0.1, -0.349013)
(0.54972, 0.1, -0.34972)
(0.550427, 0.1, -0.350427)
(0.551134, 0.1, -0.351134)
(0.551841, 0.1, -0.351841)
(0.552548, 0.1, -0.352548)
(0.553255, 0.1, -0.353255)
(0.553963, 0.1, -0.353963)
(0.55467, 0.1, -0.35467)
(0.555377, 0.1, -0.355377)
(0.556084, 0.1, -0.356084)
(0.556791, 0.1, -0.356791)
(0.557498, 0.1, -0.357498)
(0.558205, 0.1, -0.358205)
(0.558912, 0.1, -0.358912)
(0.559619, 0.1, -0.359619)
(0.560327, 0.1, -0.360327)
(0.561034, 0.1, -0.361034)
(0.561741, 0.1, -0.361741)
(0.562448, 0.1, -0.362448)
(0.563155, 0.1, -0.363155)
(0.563862, 0.1, -0.363862)
(0.564569, 0.1, -0.364569)
(0.565276, 0.1, -0.365276)
(0.565983, 0.1, -0.365983)
(0.56669, 0.1, -0.36669)
(0.567398, 0.1, -0.367398)
(0.568105, 0.1, -0.368105)
(0.568812, 0.1, -0.368812)
(0.569519, 0.1, -0.369519)
(0.570226, 0.1, -0.370226)
(0.570933, 0.1, -0.370933)
(0.57164, 0.1, -0.37164)
(0.572347, 0.1, -0.372347)
(0.573054, 0.1, -0.373054)
(0.573762, 0.1, -0.373762)
(0.574469, 0.1, -0.374469)
(0.575176, 0.1, -0.375176)
(0.575883, 0.1, -0.375883)
(0.57659, 0.1, -0.37659)
(0.577297, 0.1, -0.377297)
(0.578004, 0.1, -0.378004)
(0.578711, 0.1, -0.378711)
(0.579418, 0.1, -0.379418)
(0.580126, 0.1, -0.380126)
(0.580833, 0.1, -0.380833)
(0.58154, 0.1, -0.38154)
(0.582247, 0.1, -0.382247)
(0.582954, 0.1, -0.382954)
(0.583661, 0.1, -0.383661)
(0.584368, 0.1, -0.384368)
(0.585075, 0.1, -0.385075)
(0.585782, 0.1, -0.385782)
(0.586489, 0.1, -0.386489)
(0.587197, 0.1, -0.387197)
(0.587904, 0.1, -0.387904)
(0.588611, 0.1, -0.388611)
(0.589318, 0.1, -0.389318)
(0.590025, 0.1, -0.390025)
(0.590732, 0.1, -0.390732)
(0.591439, 0.1, -0.391439)
(0.592146, 0.1, -0.392146)
(0.592853, 0.1, -0.392853)
(0.593561, 0.1, -0.393561)
(0.594268, 0.1, -0.394268)
(0.594975, 0.1, -0.394975)
(0.595682, 0.1, -0.395682)
(0.596389, 0.1, -0.396389)
(0.597096, 0.1, -0.397096)
(0.597803, 0.1, -0.397803)
(0.59851, 0.1, -0.39851)
(0.599217, 0.1, -0.399217)
(0.599924, 0.1, -0.399924)
(0.600632, 0.1, -0.400632)
(0.601339, 0.1, -0.401339)
(0.602046, 0.1, -0.402046)
(0.602753, 0.1, -0.402753)
(0.60346, 0.1, -0.40346)
(0.604167, 0.1, -0.404167)
(0.604874, 0.1, -0.404874)
(0.605581, 0.1, -0.405581)
(0.606288, 0.1, -0.406288)
(0.606996, 0.1, -0.406996)
(0.607703, 0.1, -0.407703)
(0.60841, 0.1, -0.40841)
(0.609117, 0.1, -0.409117)
(0.609824, 0.1, -0.409824)
(0.610531, 0.1, -0.410531)
(0.611238, 0.1, -0.411238)
(0.611945, 0.1, -0.411945)
(0.612652, 0.1, -0.412652)
(0.61336, 0.1, -0.41336)
(0.614067, 0.1, -0.414067)
(0.614774, 0.1, -0.414774)
(0.615481, 0.1, -0.415481)
(0.616188, 0.1, -0.416188)
(0.616895, 0.1, -0.416895)
(0.617602, 0.1, -0.417602)
(0.618309, 0.1, -0.418309)
(0.619016, 0.1, -0.419016)
(0.619723, 0.1, -0.419723)
(0.620431, 0.1, -0.420431)
(0.621138, 0.1, -0.421138)
(0.621845, 0.1, -0.421845)
(0.622552, 0.1, -0.422552)
(0.623259, 0.1, -0.423259)
(0.623966, 0.1, -0.423966)
(0.624673, 0.1, -0.424673)
(0.62538, 0.1, -0.42538)
(0.626087, 0.1, -0.426087)
(0.626795, 0.1, -0.426795)
(0.627502, 0.1, -0.427502)
(0.628209, 0.1, -0.428209)
(0.628916, 0.1, -0.428916)
(0.629623, 0.1, -0.429623)
(0.63033, 0.1, -0.43033)
(0.631037, 0.1, -0.431037)
(0.631744, 0.1, -0.431744)
(0.632451, 0.1, -0.432451)
(0.633159, 0.1, -0.433159)
(0.633866, 0.1, -0.433866)
(0.634573, 0.1, -0.434573)
(0.63528, 0.1, -0.43528)
(0.635987, 0.1, -0.435987)
(0.636694, 0.1, -0.436694)
(0.637401, 0.1, -0.437401)
(0.638108, 0.1, -0.438108)
(0.638815, 0.1, -0.438815)
